customer_order_id,date_of_order,order_status,sales_rep,product_count_units,product_count_cases,total,paid,buyer_licenses
BC 18308,2024-10-14 11:48 AM,Complete,Dustin Link,660,11,"$8,917.50",TRUE,AU-R-000711
BC 18306,2024-10-14 10:59 AM,Complete,Nathan Eckhart,975,16,"$13,320.15",TRUE,AU-R-000767
BC 18305,2024-10-14 10:47 AM,Shipped,Zak Young,1090,18,"$14,910.10",FALSE,AU-R-000422
BC 18304,2024-10-14 10:28 AM,Complete,Zak Young,310,5,"$4,350.10",TRUE,AU-R-000734
BC 18303,2024-10-12 2:49 PM,Complete,Dustin Link,1200,20,"$16,650.00",TRUE,AU-R-000585
BC 18302,2024-10-12 11:24 AM,Complete,Zak Young,550,9,"$7,260.10",TRUE,AU-R-000238
BC 18301,2024-10-11 2:31 PM,Complete,Nathan Eckhart,1450,24,"$20,100.10",TRUE,AU-R-000542
BC 18300,2024-10-11 12:00 PM,Shipped,Nathan Eckhart,549,9,"$7,650.08",FALSE,AU-R-000387
BC 18299,2024-10-11 7:30 AM,Shipped,Zak Young,513,9,"$5,110.11",FALSE,AU-R-000821
BC 18297,2024-10-10 1:47 PM,Shipped,Zak Young,1270,21,"$15,862.31",FALSE,AU-R-000910
BC 18296,2024-10-10 12:42 PM,Complete,Nathan Eckhart,550,9,"$7,830.10",TRUE,AU-R-000826
BC 18295,2024-10-10 12:38 PM,Complete,Nathan Eckhart,1090,18,"$15,660.10",TRUE,AU-R-001202
BC 18294,2024-10-10 11:14 AM,Complete,Nathan Eckhart,296,8,"$1,684.00",TRUE,AU-R-000305
BC 18293,2024-10-10 10:58 AM,Shipped,Zak Young,300,6,"$1,875.00",FALSE,AU-R-000551
BC 18292,2024-10-09 4:25 PM,Complete,Nathan Eckhart,737,12,"$10,200.15",TRUE,AU-R-001294
BC 18291,2024-10-09 9:52 AM,Shipped,Dustin Link,360,6,"$4,830.00",FALSE,AU-R-000924
BC 18290,2024-10-09 8:03 AM,Complete,Nathan Eckhart,600,10,"$8,070.00",TRUE,AU-R-000989
BC 18289,2024-10-08 5:02 PM,Shipped,Nathan Eckhart,300,5,"$4,050.00",FALSE,AU-R-000730
BC 18288,2024-10-08 2:51 PM,Shipped,Nathan Eckhart,360,6,"$5,220.00",FALSE,AU-R-000346
BC 18286,2024-10-08 1:09 PM,Shipped,Zak Young,370,6,"$5,160.10",FALSE,AU-R-001227
BC 18283,2024-10-08 8:40 AM,Shipped,Zak Young,850,14,"$11,130.10",FALSE,AU-R-000716
BC 18282,2024-10-08 8:06 AM,Shipped,Zak Young,492,8,"$6,780.10",FALSE,AU-R-000860
BC 18281,2024-10-07 5:11 PM,Shipped,Nathan Eckhart,360,6,"$5,220.00",FALSE,AU-R-001051
BC 18280,2024-10-07 4:11 PM,Shipped,Zak Young,850,14,"$11,550.10",FALSE,AU-P-000404
BC 18279,2024-10-07 3:11 PM,Shipped,Zak Young,500,9,"$4,677.60",FALSE,AU-R-000561
BC 18278,2024-10-07 3:08 PM,Shipped,Zak Young,600,10,"$7,937.60",FALSE,AU-R-000535
BC 18277,2024-10-07 2:49 PM,Shipped,Zak Young,972,16,"$13,320.11",FALSE,AU-R-000656
BC 18276,2024-10-07 2:25 PM,Shipped,Nathan Eckhart,420,7,"$5,730.00",FALSE,AU-R-000863
BC 18274,2024-10-07 11:58 AM,Complete,Dustin Link,1280,23,"$13,885.00",TRUE,AU-P-000481
BC 18273,2024-10-07 10:24 AM,Complete,Dustin Link,930,17,"$9,067.50",TRUE,AU-R-000420
BC 18272,2024-10-06 3:33 PM,Complete,Nathan Eckhart,600,10,"$8,100.00",TRUE,AU-R-000538
BC 18271,2024-10-05 2:42 PM,Complete,Nathan Eckhart,360,6,"$4,302.80",TRUE,AU-R-000600
BC 18270,2024-10-04 4:12 PM,Complete,Nathan Eckhart,1760,29,"$24,450.20",FALSE,AU-R-000933
BC 18269,2024-10-04 2:09 PM,Shipped,Dustin Link,780,13,"$11,010.00",FALSE,AU-R-001136
BC 18268,2024-10-04 11:14 AM,Complete,Dustin Link,860,15,"$10,123.40",TRUE,AU-R-001004
BC 18266,2024-10-03 2:53 PM,Complete,Zak Young,430,7,"$5,790.10",TRUE,AU-R-000128
BC 18265,2024-10-03 2:52 PM,Complete,Nathan Eckhart,1080,19,"$12,675.00",TRUE,AU-R-001084
BC 18264,2024-10-03 2:52 PM,Complete,Nathan Eckhart,1200,21,"$14,415.00",TRUE,AU-R-000740
BC 18263,2024-10-03 2:52 PM,Complete,Nathan Eckhart,540,9,"$7,590.00",TRUE,AU-R-000806
BC 18262,2024-10-03 2:52 PM,Complete,Nathan Eckhart,900,16,"$10,185.00",TRUE,AU-R-000984
BC 18261,2024-10-03 2:51 PM,Complete,Nathan Eckhart,1200,21,"$14,415.00",TRUE,AU-R-000557
BC 18260,2024-10-03 2:51 PM,Complete,Nathan Eckhart,600,11,"$5,895.00",TRUE,AU-R-000816
BC 18259,2024-10-03 12:03 PM,Shipped,Nathan Eckhart,250,4,"$3,420.10",FALSE,AU-R-000342
BC 18257,2024-10-03 11:55 AM,Shipped,Nathan Eckhart,970,16,"$13,320.10",FALSE,AU-R-000236
BC 18255,2024-10-03 9:22 AM,Complete,Drew Phillips,490,8,"$6,570.10",TRUE,AU-R-000654
BC 18254,2024-10-02 5:25 PM,Complete,Nathan Eckhart,560,10,"$6,130.00",TRUE,AU-R-000736
BC 18253,2024-10-02 3:14 PM,Complete,Dustin Link,620,12,"$3,331.60",TRUE,AU-RA-001146
BC 18252,2024-10-02 2:23 PM,Complete,Zak Young,430,7,"$5,790.10",TRUE,AU-R-000694
BC 18251,2024-10-02 12:54 PM,Complete,Drew Phillips,625,11,"$6,993.35",TRUE,AU-R-001060
BC 18250,2024-10-02 11:47 AM,Complete,Nathan Eckhart,300,5,"$4,230.00",TRUE,AU-R-000188
BC 18249,2024-10-02 10:56 AM,Shipped,Zak Young,1030,17,"$13,920.10",FALSE,AU-R-001107
BC 18248,2024-10-02 10:14 AM,Complete,Nathan Eckhart,820,15,"$7,970.00",TRUE,AU-R-000225
BC 18247,2024-10-02 9:58 AM,Complete,Zak Young,490,8,"$6,390.10",TRUE,AU-R-000704
BC 18246,2024-10-02 8:45 AM,Complete,Zak Young,369,6,"$5,160.09",TRUE,AU-R-000977
BC 18245,2024-10-01 1:09 PM,Shipped,Dustin Link,370,7,"$3,177.50",FALSE,AU-R-001063
BC 18244,2024-10-01 11:46 AM,Complete,Nathan Eckhart,2100,35,"$29,190.00",TRUE,AU-P-000272
BC 18243,2024-10-01 10:33 AM,Complete,Dustin Link,470,8,"$3,989.50",TRUE,AU-R-000929
BC 18241,2024-09-30 4:58 PM,Complete,Nathan Eckhart,420,7,"$5,670.00",TRUE,AU-R-001051
BC 18240,2024-09-30 2:27 PM,Complete,Nathan Eckhart,428,7,"$5,850.00",TRUE,AU-R-000633
BC 18239,2024-09-30 1:58 PM,Complete,Dustin Link,1140,22,"$8,535.00",TRUE,AU-P-000481
BC 18238,2024-09-30 1:33 PM,Complete,Zak Young,3220,59,"$27,487.50",FALSE,AU-R-000805
BC 18237,2024-09-30 1:32 PM,Complete,Zak Young,550,10,"$5,032.50",TRUE,AU-R-0001169
BC 18236,2024-09-30 1:32 PM,Complete,Zak Young,2020,37,"$18,390.00",TRUE,AU-R-000895
BC 18235,2024-09-30 1:32 PM,Complete,Zak Young,1120,20,"$11,190.00",TRUE,AU-R-000352
BC 18234,2024-09-30 12:57 PM,Complete,Zak Young,300,5,"$4,350.00",TRUE,AU-R-000893
BC 18233,2024-09-30 12:37 PM,Complete,Zak Young,610,10,"$7,612.25",TRUE,AU-R-000732
BC 18232,2024-09-30 12:12 PM,Shipped,Zak Young,360,6,"$4,860.00",FALSE,AU-R-000391
BC 18231,2024-09-30 12:08 PM,Shipped,Zak Young,3440,64,"$28,680.00",FALSE,AU-R-000391
BC 18229,2024-09-28 8:22 AM,Complete,Zak Young,730,12,"$11,340.10",TRUE,AU-R-000291
BC 18228,2024-09-27 2:53 PM,Complete,Nathan Eckhart,605,10,"$8,430.05",TRUE,AU-R-000941
BC 18227,2024-09-27 1:16 PM,Complete,Zak Young,850,15,"$10,770.00",TRUE,AU-R-000282
BC 18226,2024-09-27 1:14 PM,Complete,Dustin Link,254,2,"$2,837.50",TRUE,AU-R-000930
BC 18225,2024-09-27 1:12 PM,Complete,Dustin Link,254,2,"$2,837.50",TRUE,AU-R-000931
BC 18223,2024-09-27 11:24 AM,Complete,Zak Young,528,9,"$6,855.08",TRUE,AU-R-000103
BC 18222,2024-09-26 1:59 PM,Shipped,Casey Berg,546,9,"$8,910.06",FALSE,AU-R-001236
BC 18221,2024-09-26 1:38 PM,Shipped,Casey Berg,426,7,"$6,930.06",FALSE,AU-RA-001000
BC 18219,2024-09-26 7:23 AM,Shipped,Zak Young,610,10,"$10,080.10",FALSE,AU-R-001167
BC 18218,2024-09-25 4:59 PM,Complete,Dustin Link,480,8,"$6,720.00",TRUE,AU-R-001191
BC 18217,2024-09-25 4:13 PM,Shipped,Nathan Eckhart,300,5,"$4,950.00",FALSE,AU-R-000666
BC 18216,2024-09-25 4:11 PM,Shipped,Nathan Eckhart,485,8,"$7,740.05",FALSE,AU-R-000691
BC 18214,2024-09-25 1:28 PM,Shipped,Nathan Eckhart,1870,31,"$30,270.10",FALSE,AU-R-001127
BC 18213,2024-09-25 11:33 AM,Complete,Nathan Eckhart,960,16,"$9,975.05",TRUE,AU-R-000542
BC 18212,2024-09-24 7:25 PM,Complete,Zak Young,490,8,"$7,560.10",TRUE,AU-R-000653
BC 18210,2024-09-24 11:26 AM,Complete,Nathan Eckhart,1410,25,"$16,395.10",TRUE,AU-R-000142
BC 18209,2024-09-24 11:16 AM,Complete,Nathan Eckhart,420,7,"$6,690.00",TRUE,AU-R-000943
BC 18207,2024-09-24 7:46 AM,Shipped,Zak Young,468,10,"$6,144.10",FALSE,AU-R-001301
BC 18206,2024-09-23 3:49 PM,Complete,Nathan Eckhart,420,7,"$6,810.00",TRUE,AU-P-000101
BC 18205,2024-09-23 3:38 PM,Shipped,Casey Berg,1800,30,"$28,860.00",FALSE,
BC 18204,2024-09-23 3:33 PM,Complete,Dustin Link,243,4,"$3,866.88",TRUE,AU-R-000393
BC 18203,2024-09-23 11:53 AM,Complete,Dustin Link,686,13,"$6,165.06",TRUE,AU-P-000481
BC 18202,2024-09-23 10:24 AM,Complete,Thomas Groot II,470,5,"$7,135.00",TRUE,AU-R-000462
BC 18201,2024-09-23 9:58 AM,Complete,Zak Young,910,16,"$11,010.10",TRUE,AU-R-001114
BC 18200,2024-09-23 9:55 AM,Shipped,Zak Young,442,9,"$6,048.10",FALSE,
BC 18199,2024-09-23 9:44 AM,Complete,Dominic Mika,9200,172,"$52,935.50",TRUE,AU-P-000518
BC 18198,2024-09-23 7:28 AM,Shipped,Matt Marziali,60,1,"$1,140.00",FALSE,AU-R-000337
BC 18197,2024-09-23 7:27 AM,Shipped,Matt Marziali,60,1,"$1,140.00",FALSE,AU-R-000304
BC 18196,2024-09-23 7:27 AM,Shipped,Matt Marziali,60,1,"$1,140.00",FALSE,AU-R-001086
BC 18195,2024-09-23 7:26 AM,Shipped,Matt Marziali,60,1,"$1,140.00",FALSE,AU-R-000541
BC 18194,2024-09-23 7:26 AM,Shipped,Matt Marziali,60,1,"$1,140.00",FALSE,AU-R-000606
BC 18193,2024-09-21 12:36 PM,Complete,Devin Mcnabb,1340,23,"$19,500.00",TRUE,AU-R-000585
BC 18192,2024-09-20 1:39 PM,Shipped,Zak Young,1020,18,"$13,245.00",FALSE,AU-R-000910
BC 18191,2024-09-20 10:52 AM,Complete,Nathan Eckhart,230,1,"$2,995.00",TRUE,AU-R-000444
BC 18190,2024-09-20 10:40 AM,Shipped,Zak Young,182,3,"$2,197.62",FALSE,AU-R-000527
BC 18189,2024-09-20 10:38 AM,Shipped,Zak Young,242,4,"$3,127.62",FALSE,AU-R-000316
BC 18188,2024-09-20 10:30 AM,Shipped,Zak Young,351,6,"$4,395.11",FALSE,AU-R-000849
BC 18187,2024-09-20 10:24 AM,Shipped,Zak Young,521,9,"$6,712.61",FALSE,AU-R-000638
BC 18186,2024-09-19 3:22 PM,Complete,Dustin Link,606,10,"$8,236.66",TRUE,AU-R-000296
BC 18185,2024-09-19 10:34 AM,Complete,Casey Berg,905,15,"$14,250.05",TRUE,AU-R-000726
BC 18184,2024-09-19 10:34 AM,Complete,Zak Young,240,4,$0.04,TRUE,AU-R-000506
BC 18182,2024-09-19 8:39 AM,Shipped,Zak Young,1150,19,"$18,090.10",FALSE,AU-R-000512
BC 18181,2024-09-18 2:52 PM,Shipped,Nathan Eckhart,230,1,"$2,995.00",FALSE,AU-R-001016
BC 18180,2024-09-18 2:49 PM,Shipped,Nathan Eckhart,230,1,"$2,995.00",FALSE,AU-R-000882
BC 18179,2024-09-18 1:27 PM,Shipped,Zak Young,790,13,"$12,330.10",FALSE,AU-P-000404
BC 18178,2024-09-18 1:26 PM,Complete,Nathan Eckhart,246,4,"$3,720.06",TRUE,AU-R-000662
BC 18177,2024-09-17 2:18 PM,Shipped,Dustin Link,1060,19,"$11,150.85",FALSE,AU-R-000420
BC 18176,2024-09-17 1:55 PM,Complete,Dustin Link,230,1,"$2,995.00",TRUE,AU-R-000675
BC 18175,2024-09-17 11:02 AM,Complete,Casey Berg,490,6,"$4,682.60",TRUE,AU-R-000920
BC 18172,2024-09-16 7:19 PM,Complete,Nathan Eckhart,730,12,"$11,640.10",TRUE,AU-R-000826
BC 18170,2024-09-16 7:17 PM,Complete,Nathan Eckhart,230,1,"$2,995.00",TRUE,AU-R-001138
BC 18169,2024-09-16 7:10 PM,Complete,Nathan Eckhart,672,11,"$10,530.10",TRUE,AU-R-000250
BC 18168,2024-09-16 6:48 PM,Complete,Nathan Eckhart,1390,23,"$20,835.10",TRUE,AU-R-000767
BC 18167,2024-09-16 4:05 PM,Complete,Nathan Eckhart,968,16,"$15,300.00",TRUE,AU-R-001051
BC 18166,2024-09-16 3:06 PM,Shipped,Nathan Eckhart,1934,32,"$30,780.12",FALSE,AU-R-001303
BC 18163,2024-09-16 7:39 AM,Complete,Matt Marziali,60,1,"$1,140.00",FALSE,AU-R-000337
BC 18162,2024-09-16 7:39 AM,Complete,Matt Marziali,60,1,"$1,140.00",FALSE,AU-R-000746
BC 18161,2024-09-16 7:38 AM,Complete,Matt Marziali,60,1,"$1,140.00",FALSE,AU-R-000534
BC 18160,2024-09-16 7:38 AM,Complete,Matt Marziali,60,1,"$1,140.00",FALSE,AU-R-000304
BC 18159,2024-09-16 7:37 AM,Complete,Matt Marziali,60,1,"$1,140.00",FALSE,AU-R-000490
BC 18158,2024-09-16 7:37 AM,Complete,Matt Marziali,60,1,"$1,140.00",FALSE,AU-R-000606
BC 18157,2024-09-15 6:23 PM,Complete,Zak Young,550,9,"$8,610.10",TRUE,AU-R-000583
BC 18156,2024-09-14 2:51 PM,Complete,Zak Young,430,7,"$6,990.10",TRUE,AU-R-000862
BC 18155,2024-09-14 10:35 AM,Complete,Dustin Link,306,5,"$4,770.06",TRUE,AU-R-001191
BC 18154,2024-09-13 3:46 PM,Complete,Nathan Eckhart,975,16,"$15,300.15",TRUE,AU-R-001202
BC 18153,2024-09-12 11:41 AM,Complete,Nathan Eckhart,730,12,"$11,640.10",TRUE,AU-R-001193
BC 18152,2024-09-11 8:28 PM,Shipped,Nathan Eckhart,910,15,"$14,310.10",FALSE,AU-R-000342
BC 18151,2024-09-11 5:55 PM,Complete,Zak Young,950,19,"$5,700.00",TRUE,AU-R-000103
BC 18150,2024-09-11 4:31 PM,Complete,Zak Young,180,3,"$2,940.00",TRUE,AU-R-000812
BC 18149,2024-09-11 2:37 PM,Complete,Zak Young,430,7,"$6,690.10",TRUE,AU-R-000550
BC 18147,2024-09-11 2:04 PM,Complete,Nathan Eckhart,3180,53,"$51,271.50",TRUE,AU-P-000272
BC 18146,2024-09-11 9:38 AM,Shipped,Zak Young,1141,20,"$14,102.71",FALSE,AU-R-000435
BC 18145,2024-09-10 4:08 PM,Shipped,Nathan Eckhart,1140,19,"$18,090.00",FALSE,AU-R-000596
BC 18144,2024-09-10 4:03 PM,Shipped,Nathan Eckhart,1260,21,"$20,190.00",FALSE,AU-R-001133
BC 18143,2024-09-10 1:57 PM,Complete,Drew Phillips,310,5,"$5,010.10",TRUE,AU-R-001029
BC 18140,2024-09-10 11:34 AM,Complete,Zak Young,2693,48,"$31,980.52",TRUE,AU-P-000351
BC 18139,2024-09-10 7:52 AM,Complete,Drew Phillips,730,12,"$11,880.10",TRUE,AU-R-001213
BC 18137,2024-09-09 7:02 PM,Complete,Nathan Eckhart,2112,37,"$26,385.12",TRUE,AU-R-000542
BC 18136,2024-09-09 5:02 PM,Complete,Zak Young,3813,65,"$55,905.12",TRUE,AU-P-000413
BC 18135,2024-09-09 2:05 PM,Complete,Nathan Eckhart,548,9,"$8,850.08",TRUE,AU-R-000697
BC 18134,2024-09-09 1:27 PM,Shipped,Nathan Eckhart,1200,20,"$19,800.00",FALSE,AU-RA-001073
BC 18133,2024-09-09 11:31 AM,Complete,Nathan Eckhart,660,11,"$11,070.00",TRUE,AU-R-000781
BC 18132,2024-09-09 11:11 AM,Complete,Nathan Eckhart,480,8,"$7,260.00",TRUE,AU-R-000663
BC 18131,2024-09-09 10:54 AM,Complete,Dustin Link,1660,31,"$17,460.00",TRUE,AU-P-000481
BC 18130,2024-09-09 7:37 AM,Complete,Matt Marziali,240,4,"$3,960.00",TRUE,AU-R-000362
BC 18129,2024-09-09 7:37 AM,Complete,Matt Marziali,240,4,"$3,960.00",TRUE,AU-R-000543
BC 18128,2024-09-09 7:35 AM,Complete,Matt Marziali,240,4,"$3,960.00",TRUE,AU-R-000453
BC 18127,2024-09-09 7:34 AM,Complete,Matt Marziali,240,4,"$3,960.00",TRUE,AU-R-000769
BC 18126,2024-09-09 7:34 AM,Complete,Matt Marziali,120,2,"$2,130.00",TRUE,AU-R-000746
BC 18125,2024-09-09 7:32 AM,Complete,Matt Marziali,120,2,"$2,130.00",TRUE,AU-R-000215
BC 18124,2024-09-09 7:32 AM,Complete,Matt Marziali,240,4,"$3,960.00",TRUE,AU-R-001086
BC 18123,2024-09-09 7:31 AM,Complete,Matt Marziali,240,4,"$3,960.00",TRUE,AU-R-000490
BC 18122,2024-09-09 7:30 AM,Complete,Matt Marziali,240,4,"$3,960.00",TRUE,AU-R-000255
BC 18121,2024-09-09 7:29 AM,Complete,Matt Marziali,120,2,"$2,130.00",TRUE,AU-R-000258
BC 18120,2024-09-09 7:28 AM,Complete,Matt Marziali,180,3,"$3,120.00",TRUE,AU-R-000326
BC 18119,2024-09-09 7:28 AM,Complete,Matt Marziali,120,2,"$2,130.00",TRUE,AU-R-001064
BC 18118,2024-09-09 7:26 AM,Complete,Matt Marziali,120,2,"$2,130.00",TRUE,AU-R-001015
BC 18117,2024-09-09 7:26 AM,Complete,Matt Marziali,120,2,"$2,130.00",TRUE,AU-R-000606
BC 18116,2024-09-06 11:54 AM,Complete,Nathan Eckhart,2350,39,"$34,953.00",TRUE,AU-R-001078
BC 18114,2024-09-06 10:02 AM,Complete,Zak Young,1412,25,"$17,325.00",TRUE,AU-R-001044
BC 18113,2024-09-05 3:54 PM,Complete,Dustin Link,730,13,"$9,247.50",TRUE,AU-R-001063
BC 18112,2024-09-05 3:52 PM,Complete,Zak Young,490,8,"$7,920.10",TRUE,AU-R-000981
BC 18111,2024-09-05 12:53 PM,Complete,Zak Young,310,5,"$4,950.10",TRUE,AU-R-000208
BC 18110,2024-09-05 8:28 AM,Complete,Zak Young,430,7,"$4,196.10",TRUE,AU-R-000732
BC 18109,2024-09-04 4:51 PM,Complete,Dustin Link,983,18,"$11,295.03",TRUE,AU-R-001012
BC 18108,2024-09-04 3:57 PM,Complete,Thomas Groot II,420,7,"$6,630.00",TRUE,AU-R-000332
BC 18107,2024-09-04 1:55 PM,Complete,Nathan Eckhart,230,1,"$2,995.00",TRUE,AU-R-000616
BC 18106,2024-09-04 1:02 PM,Shipped,Casey Berg,360,7,"$3,015.00",FALSE,AU-R-001119
BC 18105,2024-09-04 12:49 PM,Complete,Nathan Eckhart,850,14,"$13,200.00",TRUE,AU-R-000288
BC 18104,2024-09-04 9:27 AM,Complete,Nathan Eckhart,670,11,"$10,350.10",TRUE,AU-R-000718
BC 18101,2024-09-03 6:40 PM,Complete,Zak Young,961,16,"$14,647.61",TRUE,AU-R-000595
BC 18100,2024-09-03 5:01 PM,Complete,Nathan Eckhart,420,7,"$6,750.00",TRUE,AU-P-000101
BC 18099,2024-09-03 4:32 PM,Complete,Nathan Eckhart,1010,18,"$12,300.10",TRUE,AU-R-000225
BC 18095,2024-09-03 3:08 PM,Complete,Zak Young,611,12,"$3,600.11",TRUE,AU-R-000876
BC 18094,2024-09-03 3:08 PM,Complete,Zak Young,531,10,"$4,170.11",TRUE,AU-R-000591
BC 18093,2024-09-03 3:03 PM,Complete,Nathan Eckhart,490,8,"$7,920.10",TRUE,AU-R-000188
BC 18092,2024-09-03 2:35 PM,Complete,Zak Young,1401,27,"$10,500.11",TRUE,AU-R-000805
BC 18091,2024-09-03 12:13 PM,Shipped,Nathan Eckhart,300,5,"$4,770.00",FALSE,AU-R-000659
BC 18090,2024-09-03 11:59 AM,Shipped,Nathan Eckhart,1680,28,"$27,420.00",FALSE,AU-RA-001073
BC 18089,2024-09-03 10:55 AM,Shipped,Zak Young,1882,33,"$24,472.61",FALSE,AU-R-000506
BC 18088,2024-09-03 10:43 AM,Complete,Nathan Eckhart,720,12,"$11,460.00",TRUE,AU-R-000152
BC 18087,2024-09-03 10:06 AM,Complete,Zak Young,610,10,"$9,540.10",TRUE,AU-R-000303
BC 18086,2024-09-03 9:18 AM,Shipped,Dominic Mika,2040,34,"$25,200.04",FALSE,AU-R-000506
BC 18085,2024-09-03 8:17 AM,Complete,Zak Young,2429,47,"$17,940.09",TRUE,AU-R-000282
BC 18084,2024-09-02 6:08 PM,Complete,Dustin Link,980,17,"$12,703.70",TRUE,AU-R-001004
BC 18082,2024-08-30 4:32 PM,Complete,Dustin Link,238,1,"$2,995.06",TRUE,AU-R-001270
BC 18081,2024-08-30 11:36 AM,Complete,Zak Young,790,13,"$12,270.00",TRUE,AU-R-000128
BC 18080,2024-08-30 1:28 AM,Complete,Zak Young,590,11,"$5,670.10",TRUE,AU-R-000539
BC 18079,2024-08-29 12:19 PM,Complete,Nathan Eckhart,1200,20,"$19,020.00",TRUE,AU-R-000903
BC 18078,2024-08-29 7:14 AM,Complete,Zak Young,730,12,"$11,580.10",TRUE,AU-R-001153
BC 18077,2024-08-28 1:09 PM,Complete,Dominic Mika,7440,124,"$111,600.00",TRUE,AU-P-000518
BC 18076,2024-08-28 1:05 PM,Complete,Dominic Mika,5520,92,"$77,280.00",TRUE,AU-P-000518
BC 18074,2024-08-27 6:42 PM,Complete,Zak Young,310,5,"$4,770.10",TRUE,AU-R-000101
BC 18073,2024-08-27 5:04 PM,Complete,Zak Young,1030,19,"$10,980.10",TRUE,AU-R-000369
BC 18072,2024-08-27 3:25 PM,Shipped,Dustin Link,240,4,"$3,793.50",FALSE,AU-R-001081
BC 18071,2024-08-27 2:27 PM,Shipped,Nathan Eckhart,360,6,"$5,820.00",FALSE,AU-R-001198
BC 18070,2024-08-27 2:24 PM,Complete,Nathan Eckhart,1815,30,"$27,540.15",TRUE,AU-R-000538
BC 18069,2024-08-27 2:20 PM,Complete,Nathan Eckhart,311,5,"$4,665.10",TRUE,AU-R-001009
BC 18068,2024-08-27 1:17 PM,Shipped,Nathan Eckhart,491,8,"$7,680.10",FALSE,AU-R-000861
BC 18067,2024-08-27 1:06 PM,Complete,Nathan Eckhart,973,16,"$13,995.13",TRUE,AU-R-000767
BC 18066,2024-08-26 6:55 PM,Complete,Casey Berg,500,10,"$3,375.00",TRUE,AU-R-000308
BC 18065,2024-08-26 2:58 PM,Complete,Dustin Link,610,10,"$8,709.50",TRUE,AU-R-000108
BC 18064,2024-08-26 2:52 PM,Shipped,Nathan Eckhart,230,1,"$2,995.00",FALSE,AU-R-001045
BC 18063,2024-08-26 2:43 PM,Complete,Dustin Link,1100,19,"$15,900.00",TRUE,AU-P-000481
BC 18062,2024-08-26 2:25 PM,Complete,Zak Young,1030,17,"$16,230.10",FALSE,AU-P-000404
BC 18061,2024-08-26 12:34 PM,Complete,Dustin Link,600,10,"$9,540.00",TRUE,AU-R-000108
BC 18060,2024-08-26 11:25 AM,Complete,Zak Young,242,1,"$2,995.10",TRUE,AU-R-000872
BC 18059,2024-08-26 11:23 AM,Complete,Devin Mcnabb,480,8,"$7,800.00",TRUE,AU-R-000585
BC 18058,2024-08-26 10:21 AM,Complete,Nathan Eckhart,308,5,"$4,830.08",TRUE,AU-R-000600
BC 18056,2024-08-26 8:49 AM,Complete,Drew Phillips,380,6,"$5,940.20",TRUE,AU-R-000763
BC 18055,2024-08-24 11:31 AM,Shipped,Zak Young,1020,17,"$16,830.00",FALSE,AU-R-001059
BC 18054,2024-08-23 12:18 PM,Complete,Zak Young,490,8,"$7,920.10",TRUE,AU-P-000351
BC 18053,2024-08-23 12:06 PM,Complete,Dustin Link,243,1,"$2,995.12",TRUE,AU-R-001271
BC 18052,2024-08-23 11:54 AM,Complete,Nathan Eckhart,250,4,"$3,900.10",TRUE,AU-R-000892
BC 18050,2024-08-23 11:09 AM,Shipped,Dominic Mika,2520,42,"$20,250.17",FALSE,AU-P-000205
BC 18048,2024-08-22 3:13 PM,Complete,Dominic Mika,9500,190,"$57,000.00",TRUE,AU-P-000518
BC 18047,2024-08-22 2:00 PM,Complete,Zak Young,370,6,"$6,300.00",TRUE,AU-R-000801
BC 18046,2024-08-22 1:56 PM,Shipped,Zak Young,1100,18,"$16,748.95",FALSE,AU-R-000716
BC 18045,2024-08-22 1:52 PM,Shipped,Zak Young,800,13,"$11,971.10",FALSE,AU-R-000753
BC 18044,2024-08-22 12:20 PM,Complete,Zak Young,730,12,"$11,880.10",TRUE,AU-R-000653
BC 18043,2024-08-22 11:48 AM,Complete,Nathan Eckhart,330,6,"$3,330.10",TRUE,AU-R-000305
BC 18042,2024-08-22 10:36 AM,Complete,Nathan Eckhart,370,6,"$5,940.10",TRUE,AU-R-000288
BC 18041,2024-08-22 9:42 AM,Complete,Zak Young,243,1,"$2,995.11",TRUE,AU-R-000714
BC 18038,2024-08-21 11:36 AM,Complete,Casey Berg,237,1,"$2,995.06",TRUE,AU-R-000399
BC 18036,2024-08-21 9:00 AM,Complete,Zak Young,242,1,"$2,995.10",TRUE,AU-R-000165
BC 18035,2024-08-20 12:48 PM,Complete,Zak Young,508,10,"$3,375.08",TRUE,AU-R-000535
BC 18034,2024-08-20 12:46 PM,Complete,Zak Young,241,1,"$2,995.11",TRUE,AU-R-000754
BC 18033,2024-08-20 12:45 PM,Complete,Zak Young,241,1,"$2,995.11",TRUE,AU-R-001241
BC 18032,2024-08-20 12:21 PM,Complete,Nathan Eckhart,420,7,"$6,690.00",TRUE,AU-R-000346
BC 18031,2024-08-20 12:10 PM,Complete,Nathan Eckhart,240,4,"$3,960.00",TRUE,AU-R-000600
BC 18030,2024-08-20 11:49 AM,Complete,Zak Young,241,1,"$2,995.00",TRUE,AU-R-000770
BC 18029,2024-08-20 11:23 AM,Shipped,Zak Young,240,1,"$2,995.10",FALSE,AU-R-000137
BC 18028,2024-08-20 9:47 AM,Complete,Zak Young,368,6,"$5,940.08",TRUE,AU-R-000910
BC 18027,2024-08-20 9:12 AM,Complete,Zak Young,1232,22,"$13,920.12",TRUE,AU-R-000103
BC 18026,2024-08-20 8:58 AM,Complete,Zak Young,902,12,"$13,357.71",TRUE,AU-R-000885
